date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:33:41	246/246	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:43%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/1680354961673-2UO3VYHAQHBX0PMX9RLL/IMG_978643a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/1680354961673-2UO3VYHAQHBX0PMX9RLL/IMG_978643a3.32726f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/seasonal-floral-arrangement-aypbz-kplaz-bkc4x-xt9el.html)
16:33:41	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:43%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/1680354961673-2UO3VYHAQHBX0PMX9RLL/IMG_978643a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/1680354961673-2UO3VYHAQHBX0PMX9RLL/IMG_978643a3.32826f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/seasonal-floral-arrangement-aypbz-kplaz-bkc4x-xt9el.html)
16:33:42	241/241	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:44%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/5176c779-b4ec-4ab7-8422-317d11032a19/243a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/5176c779-b4ec-4ab7-8422-317d11032a19/243a3.32926f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui-nje65-cfkhy-dmkb7.html)
16:33:42	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:44%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/5176c779-b4ec-4ab7-8422-317d11032a19/243a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/5176c779-b4ec-4ab7-8422-317d11032a19/243a3.32a26f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui-nje65-cfkhy-dmkb7.html)
16:33:43	256/256	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:45%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/60f4323e-6320-4a56-be16-9762bdf1be91/6+month+Delivery43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/60f4323e-6320-4a56-be16-9762bdf1be91/6+month+Delivery43a3.32b26f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui-nje65-cfkhy.html)
16:33:43	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:45%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/60f4323e-6320-4a56-be16-9762bdf1be91/6+month+Delivery43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/60f4323e-6320-4a56-be16-9762bdf1be91/6+month+Delivery43a3.32c26f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui-nje65-cfkhy.html)
16:33:44	256/256	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:46%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e0e70e47-1c1d-46eb-93a1-70f001818d42/3+month+Delivery43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e0e70e47-1c1d-46eb-93a1-70f001818d42/3+month+Delivery43a3.32d26f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui-nje65.html)
16:33:45	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:47%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e0e70e47-1c1d-46eb-93a1-70f001818d42/3+month+Delivery43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e0e70e47-1c1d-46eb-93a1-70f001818d42/3+month+Delivery43a3.32e26f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui-nje65.html)
16:33:46	253/253	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:47%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/15dbe7a2-3530-4c68-aa85-9d4dbe4e26b8/Yearly+Pickup43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/15dbe7a2-3530-4c68-aa85-9d4dbe4e26b8/Yearly+Pickup43a3.32f26f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui-4gyaw-9rtd4.html)
16:33:46	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:48%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/15dbe7a2-3530-4c68-aa85-9d4dbe4e26b8/Yearly+Pickup43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/15dbe7a2-3530-4c68-aa85-9d4dbe4e26b8/Yearly+Pickup43a3.33026f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui-4gyaw-9rtd4.html)
16:33:47	255/255	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:49%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/7cad6daa-5790-48b3-8046-9c5aad8d1534/6+Month+Pick+Up43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/7cad6daa-5790-48b3-8046-9c5aad8d1534/6+Month+Pick+Up43a3.33126f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui-4gyaw.html)
16:33:47	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:49%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/7cad6daa-5790-48b3-8046-9c5aad8d1534/6+Month+Pick+Up43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/7cad6daa-5790-48b3-8046-9c5aad8d1534/6+Month+Pick+Up43a3.33226f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui-4gyaw.html)
16:33:48	255/255	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:50%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e3f07aa8-108b-4398-94de-dcefea3348cf/3+Month+Pick+Up43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e3f07aa8-108b-4398-94de-dcefea3348cf/3+Month+Pick+Up43a3.33326f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui.html)
16:33:48	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:50%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e3f07aa8-108b-4398-94de-dcefea3348cf/3+Month+Pick+Up43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e3f07aa8-108b-4398-94de-dcefea3348cf/3+Month+Pick+Up43a3.33426f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/uk0zu6oikmg3s3zmomjh5mn6igmpui.html)
16:33:49	260/260	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:51%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e5a6a88f-b6a0-43c1-b73a-cd483ed5452f/Graduation+Bouquet_343a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e5a6a88f-b6a0-43c1-b73a-cd483ed5452f/Graduation+Bouquet_343a3.33526f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/graduation-bouquet.html)
16:33:50	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:51%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e5a6a88f-b6a0-43c1-b73a-cd483ed5452f/Graduation+Bouquet_343a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e5a6a88f-b6a0-43c1-b73a-cd483ed5452f/Graduation+Bouquet_343a3.33626f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/graduation-bouquet.html)
16:33:50	246/246	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:52%20GMT	https://https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/c19dca50-6468-4ce3-95c7-3f7111dd98b2/Dance+Recital+Bundle.jpg	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/c19dca50-6468-4ce3-95c7-3f7111dd98b2/Dance+Recital+Bundle.337.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/graduation-bouquet.html)
16:33:51	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:53%20GMT	https://https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/c19dca50-6468-4ce3-95c7-3f7111dd98b2/Dance+Recital+Bundle.jpg	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/c19dca50-6468-4ce3-95c7-3f7111dd98b2/Dance+Recital+Bundle.338.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/graduation-bouquet.html)
16:33:51	234/234	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:53%20GMT	https://https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/fd207262-3085-460d-8318-a58de2ddafee/IMG_9090.jpg	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/https_/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/fd207262-3085-460d-8318-a58de2ddafee/IMG_9090.339.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/graduation-bouquet.html)
16:33:52	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:54%20GMT	https://https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/fd207262-3085-460d-8318-a58de2ddafee/IMG_9090.jpg	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/https_/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/fd207262-3085-460d-8318-a58de2ddafee/IMG_9090.33a.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/graduation-bouquet.html)
16:33:52	238/238	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:54%20GMT	https://https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/18c9616b-87dc-4367-a094-51297d94d3de/IMG_9084_jpg.jpg	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/https_/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/18c9616b-87dc-4367-a094-51297d94d3de/IMG_9084_jpg.33b.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/graduation-bouquet.html)
16:33:53	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:55%20GMT	https://https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/18c9616b-87dc-4367-a094-51297d94d3de/IMG_9084_jpg.jpg	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/https_/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/18c9616b-87dc-4367-a094-51297d94d3de/IMG_9084_jpg.33c.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/graduation-bouquet.html)
16:33:54	257/257	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:55%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/182713f9-f99a-47c3-8a14-d31886c988c6/flower+girl+crownee8a.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/182713f9-f99a-47c3-8a14-d31886c988c6/flower+girl+crownee8a.33d26f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/flower-crown.html)
16:33:54	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:56%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/182713f9-f99a-47c3-8a14-d31886c988c6/flower+girl+crownee8a.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/182713f9-f99a-47c3-8a14-d31886c988c6/flower+girl+crownee8a.33e26f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/dailyflowers/p/flower-crown.html)
16:33:55	269/269	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:57%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/3539d157-8c5f-48ad-82e3-3484ba28bd7f/Memorial+Wreath_Bold+++Bright43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/3539d157-8c5f-48ad-82e3-3484ba28bd7f/Memorial+Wreath_Bold+++Bright43a3.33f26f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/celebration-of-life/p/floral-casket-spray-r23rz-sc4nw.html)
16:33:55	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:57%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/3539d157-8c5f-48ad-82e3-3484ba28bd7f/Memorial+Wreath_Bold+++Bright43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/3539d157-8c5f-48ad-82e3-3484ba28bd7f/Memorial+Wreath_Bold+++Bright43a3.34026f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/celebration-of-life/p/floral-casket-spray-r23rz-sc4nw.html)
16:33:56	254/254	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:58%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/27862586-8e13-4fe0-bc36-057da03c7edc/Casket+Spray_343a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/27862586-8e13-4fe0-bc36-057da03c7edc/Casket+Spray_343a3.34126f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/celebration-of-life/p/floral-casket-spray.html)
16:33:56	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:58%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/27862586-8e13-4fe0-bc36-057da03c7edc/Casket+Spray_343a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/27862586-8e13-4fe0-bc36-057da03c7edc/Casket+Spray_343a3.34226f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/celebration-of-life/p/floral-casket-spray.html)
16:33:57	274/274	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:59%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e50088c6-c367-4872-a5c6-9f3754f812af/Memorial+Meadow_Signature+Pastel+343a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/e50088c6-c367-4872-a5c6-9f3754f812af/Memorial+Meadow_Signature+Pastel+343a3.34326f7.dela	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/celebration-of-life/p/floral-casket-spray-swlzb.html)
16:33:57	268/268	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:33:59%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/f9d6a8f2-336e-422c-8779-29d763d7e99a/Mini+Meadow_Signature+Pastel43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/f9d6a8f2-336e-422c-8779-29d763d7e99a/Mini+Meadow_Signature+Pastel43a3.34426f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/celebration-of-life/p/floral-casket-spray-r23rz.html)
16:33:58	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Oct%202025%2022:33:59%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/f9d6a8f2-336e-422c-8779-29d763d7e99a/Mini+Meadow_Signature+Pastel43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/f9d6a8f2-336e-422c-8779-29d763d7e99a/Mini+Meadow_Signature+Pastel43a3.34526f7.delayed	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/celebration-of-life/p/floral-casket-spray-r23rz.html)
16:33:59	277/277	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:34:00%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/35550588-0b8c-4a47-86a5-e369f1299324/Signature+Spray_Bright+%252B+Cheery43a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/35550588-0b8c-4a47-86a5-e369f1299324/Signature+Spray_Bright+%2B+Cheery43a3.34626f7.delay	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/celebration-of-life/p/floral-casket-spray-swlzb-rh7ly.html)
16:33:59	274/274	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2030%20Oct%202025%2022:34:00%20GMT	https://https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/7f6629f9-921d-4daa-bf82-54b3db042dbd/Urn+Arrangement_Signature+Pastel+143a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-p/https_/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/7f6629f9-921d-4daa-bf82-54b3db042dbd/Urn+Arrangement_Signature+Pastel+143a3.34726f7.dela	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/celebration-of-life/p/floral-casket-spray-r23rz-sc4nw-9ksrk.html)
16:33:59	546233/546233	---M--	200	added ('OK')	image/jpeg	etag:CM3ojrOEjIgDEAE=	https://images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/1724447727968-82IZ3GDU83T8793K6JWO/Hallie+Marceaux+343a3.jpg?format=1500w	C:/My%20Web%20Sites/puntorestaurado/images.squarespace-cdn.com/content/56aa9020d51cd471ca1987f8/1724447727968-82IZ3GDU83T8793K6JWO/Hallie+Marceaux+343a326f7.jpg	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/customweddingsevents.html)
16:34:00	879126/879126	---M--	200	added ('OK')	image/png	etag:CL6LjOvl/o8DEAE=	https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/b650e296-5310-41cb-9852-4bc9bf869e4f/inquire+(collection).png	C:/My%20Web%20Sites/puntorestaurado/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/b650e296-5310-41cb-9852-4bc9bf869e4f/inquire+(collection).png	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/customweddingsevents.html)
16:34:01	1001364/1001364	---M--	200	added ('OK')	image/png	etag:CLi62pnm/o8DEAE=	https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/45e84249-ac3d-4a92-8cdd-da51b61c9447/finalization+call.png	C:/My%20Web%20Sites/puntorestaurado/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/45e84249-ac3d-4a92-8cdd-da51b61c9447/finalization+call.png	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/customweddingsevents.html)
16:34:01	733606/733606	---M--	200	added ('OK')	image/png	etag:CK399aLm/o8DEAE=	https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/07ea3131-3208-4a0a-b503-391cb44d2fdc/wedding+day.png	C:/My%20Web%20Sites/puntorestaurado/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/07ea3131-3208-4a0a-b503-391cb44d2fdc/wedding+day.png	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/customweddingsevents.html)
16:34:03	7346778/7346778	---M--	200	added ('OK')	image/png	etag:CL6ksrbu/o8DEAE=	https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/52806431-a046-45aa-8be5-56772fcb7654/maybe+cover+photo.png	C:/My%20Web%20Sites/puntorestaurado/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/52806431-a046-45aa-8be5-56772fcb7654/maybe+cover+photo.png	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/collections.html)
16:34:03	6312890/6312890	---M--	200	added ('OK')	image/png	etag:CPvV8YGUmpADEAE=	https://images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/445d37b6-7980-43fd-909a-56998058921b/consultation.png	C:/My%20Web%20Sites/puntorestaurado/images.squarespace-cdn.com/content/v1/56aa9020d51cd471ca1987f8/445d37b6-7980-43fd-909a-56998058921b/consultation.png	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/customweddingsevents.html)
16:34:04	154644/154644	---MCZ	200	added ('OK')	text/html	etag:W/%228ccf307615facb1733eda98e48f741ee%22	https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/autumncollection.html	C:/My%20Web%20Sites/puntorestaurado/proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/autumncollection.html	(from https://proyectooficial-j892d73v9-truenojf10-gmailcoms-projects.vercel.app/collections.html)
